-66866.018546, 3665.161483
-70184.443179, -3177.968720
-67748.756034, -2944.700074
-63683.331736, 4965.990303
-65656.468187, 4994.376653
-63287.661548, 5227.802237
-68731.711286, -3662.668199
-68062.080120, 3368.318361
-66377.370625, -4416.572458
-66112.064784, -3076.186485
-69562.870385, 2570.438574
-71229.746696, 2148.401291
-69470.930355, -3136.520800
-66811.186239, 3264.828733
-60326.322580, -67.184679
-64007.024117, -519.983925
-64291.500255, -335.862677
-61414.348628, -622.636910
-62601.167605, -1198.244910
-62415.100230, 784.979640
-63637.061387, 1368.793627
-61735.406057, 1602.043512
-63027.911759, 1453.756101
-63154.895819, -1591.387007
-62240.086877, -1257.205750
-62053.393304, -2060.441942
-62109.406672, 2417.752399
-63617.833879, 2529.757277
-62679.786298, -2636.056548
-63979.237043, 2029.504297
-62206.219185, -2617.973934
-64099.568345, 2840.338375
-60478.261660, -3527.410175
-60870.587129, 3213.476412
-61931.411333, 2538.339270
-62931.483765, -3271.387463
-64409.259338, -4089.211759
-63433.166801, -4475.364405
-62721.333854, -2139.770086
-62732.755381, 3365.926931
-63734.582928, 3733.568901
-67101.549663, 241.711699
-62129.305728, -3129.583318
-61944.052708, -3150.430333
-63367.413898, 3954.270286
-64413.585656, 4413.284242
-63927.419815, -4568.644470
-73221.180309, 252.041892
-62772.133042, -4104.732843
-61940.565593, -4437.171327
-62896.206473, 4567.584772
-64747.648416, -4321.312186
-73447.873431, 683.437112
-63827.785759, 2431.669824
-66207.809836, 3842.290767
-70576.118343, 713.828169
-68745.137855, 2999.645354
-67975.349710, -3484.709929
-64390.899751, 4696.009609
-66255.338331, -3302.563821
-69264.199037, -2427.415730
-70959.911331, -996.495218
-65361.298151, -4793.183785
-71983.288799, 71.450133
-66364.978909, 4808.120523
-70003.481381, 1488.309691
-68207.650930, 1875.609823
-70797.464262, 2478.628875
-64931.720377, -4715.260764
-68022.070172, -4340.355804
-68106.789615, 3029.629566
-71331.964612, -1656.778611
-72916.428616, -1096.254712
-70117.351526, 2860.323988
-64292.795520, 4812.259995
-64995.670975, -5231.809831
-72239.626230, 2004.690670
-65088.779481, 4647.524101
-72471.782309, -2186.486945
-68810.022281, 3339.901542
-67504.891616, 3506.525318
-69204.273301, -3046.703726
-69055.055443, 3777.105985
-70464.463633, -3575.982020
-67201.357883, -4127.350415
-68637.826087, -3709.877015
-62858.342907, -150.807740
-61999.901124, -212.406647
-62610.397106, 1369.768548
-61948.614707, -2076.681508
-61133.428504, -1467.893487
-61075.533301, 1672.215222
-61678.668697, -1225.878009
-62861.589975, -1471.541129
-63702.835048, 1268.571584
-62455.010687, 1253.810911
-62547.101638, -1196.738972
-60499.460745, -3170.664844
-62721.940796, 2885.228158
-61489.442705, 3038.701554
-62536.300367, -1556.031249
-60971.373419, -2962.039575
-63777.403634, 2864.518203
-61902.225249, 2536.352852
-63370.887757, -767.251381
-61914.175811, 1734.194441
-64070.755380, -2925.570186
-62603.199671, -3949.148305
-60991.488749, 3686.211948
-60610.935642, 3434.310236
-63344.287438, -3052.633652
-60944.773793, 2267.172954
-65147.547244, 3123.644709
-64286.247078, -1466.573630
-63098.673670, -2388.075722
-63223.107543, 3209.887179
-65394.547722, -3616.710591
-62688.786478, 4084.940873
-63670.198817, -4147.367350
-71989.092644, 152.283006
-71922.542271, 206.275451
-62860.092150, -4195.107113
-65504.093321, 3497.469831
-71083.146549, -1886.978995
-63616.973588, 5059.890215
-65237.284958, -4296.572846
-63705.420088, -4668.560721
-62458.437998, -4815.848911
-72331.335635, 1127.048966
-68820.946662, -2405.270190
-65971.862073, -3470.694021
-65451.590375, -5039.587418
-71443.947970, -1518.113601
-68995.773716, 1768.551966
-64597.447447, 5709.901129
-69168.104478, -2925.466864
-65144.181876, 3801.452918
-62416.666244, -5550.874418
-65296.036483, 4938.906362
-65282.248810, 3757.895018
-71471.936711, 2508.120085
-65326.935267, 4276.325783
-74050.139606, -1057.575425
-71549.111241, -1101.317007
-66411.378218, 4918.508969
-67703.361180, -4305.031449
-66700.160114, 4243.449737
-70170.844586, 1781.937834
-69294.634214, -2291.881211
-67812.575859, -3800.657292
-67885.422869, -3463.395133
-70162.406393, 3632.812577
-69919.263700, 3207.639108
-71985.079271, 1674.095733
-72084.078384, 1986.069479
-68631.401917, -3149.736328
-67364.578681, 4069.168274
-67556.721709, -2566.445628
4006.490895, -8477.346245
4643.933095, -10603.535433
-9033.178193, -11038.714181
-76.773702, 9112.106797
703.517481, 7129.115111
803.680507, 8577.929657
9449.702290, 5098.838687
1898.298057, 8086.072789
7233.068787, 4821.995525
8957.459836, 5444.421197
-9619.551937, -10348.642956
3025.497100, -4096.432636
1473.647508, -3095.495656
3599.143369, -11103.215252
4702.062853, -7614.521380
-9155.467414, -11184.880275
-5587.881862, -2329.098123
-5263.314461, -1589.262422
8485.230951, 4267.912984
2567.529536, -10559.736457
3639.637921, -6419.537710
8727.445118, 11799.834664
-514.419990, 6779.092172
-261.915552, 7363.263455
983.317298, 7926.787721
1384.709400, 8685.052949
-9704.100510, -11842.062651
2809.355323, -8557.641894
3335.733720, -4480.273639
1797.761347, 9572.753033
-1281.711482, 9035.046868
3364.570779, -11799.374118
4864.091088, -7160.963772
-7616.903935, -2411.849638
3714.218144, -7205.256534
9013.741032, 5766.810779
2391.544869, -11787.119910
-11062.306934, -10721.282439
3085.326930, -9594.925960
-4722.523015, -3927.507881
2389.691322, -5724.294484
-8551.404265, -9301.791550
-9720.039301, -11800.211501
815.755174, 9127.572025
4070.585620, -9656.872838
1238.507102, -11186.262716
-5690.595375, -1706.143602
2152.526131, 6952.008362
4014.855517, -5090.598261
4710.008021, -7651.200292
3070.937370, -11728.824386
2494.476899, -6327.677262
-11382.561060, -10702.373233
-7922.029497, -2169.187091
1804.211046, -7659.868484
2089.874840, -10717.876005
2180.017991, -10765.422498
-4551.294732, -3869.209405
3109.343076, -1517.968248
3243.225505, -7523.563509
-5366.234704, -1221.880696
5090.201599, -8999.565223
-5498.237841, -743.932896
8993.589404, 13994.377620
1301.315036, -8034.773223
1839.863268, 8776.061986
2024.135068, -2127.269668
699.195971, -3749.195226
-4446.415585, -4196.387677
-1013.368905, 8110.092458
2702.443153, -9451.900356
-1189.815261, 10161.789805
3946.174618, -6907.449184
-7339.823074, -2734.701326
-2795.005428, 9039.702366
-11463.409431, -10823.849662
603.456274, -3035.677538
3292.612476, -7032.981939
779.478822, -3206.265739
4431.974841, -9447.212607
9628.524385, 10830.900684
8356.571397, 13494.723666
6981.701788, 12566.078113
2562.428297, -4546.426799
9038.709391, 14044.411185
2091.019805, -2276.537313
3012.448770, -9308.881809
-314.916744, 9048.593434
3442.728910, -6341.350277
1504.074797, 10131.604525
1605.352622, -11845.827444
-1894.591751, 8651.548436
-10077.580204, -9073.845327
3888.413430, -5170.240913
10598.027517, 10016.164101
4498.392601, -12728.372790
-246.062680, 8125.442114
-1850.553212, 10921.654742
3291.451072, -11597.586405
9189.832941, 13686.362895
8751.202963, 6594.503714
3181.589245, -9559.136840
412.022931, 7520.267219
7349.034500, 3912.085234
322.759633, 10223.665328
2133.177967, -9743.483648
38.507842, 9342.309276
1884.717927, 6519.133410
-1992.580037, 10619.783655
8091.670246, 10701.613752
7303.234638, 13506.658417
3567.790799, -13297.815452
3629.655505, -8500.372144
9071.349464, 9901.686517
2342.992592, -9711.832167
-1064.213514, 5989.815084
1291.883019, 6326.472513
-100.169216, 12032.004134
3000.816774, -11569.021623
7553.628897, 10472.183449
-5535.032942, -3846.851711
8383.719150, 9969.126874
1323.652904, 5097.812351
4195.973801, -8554.393759
1085.290762, 5277.317853
4482.895994, -8170.805416
4523.478971, -764.206232
9703.890246, 14443.800248
-9580.956037, -8546.737242
2838.010685, -5967.787212
3903.959362, -13373.606652
2369.954288, -4971.013230
3289.569072, -13036.318558
9561.723860, 2159.827086
-8470.342830, -13184.500682
9202.991144, 7070.615670
2719.478698, -9032.909775
2955.092423, -12222.208605
2250.042305, 11364.459052
6998.878764, 3065.415490
2457.336735, -4633.966919
-99.843883, 5211.643118
3321.519490, -6376.080780
-10127.225020, -13268.291255
-1928.621171, 7376.125181
8398.368508, 7338.895508
570.154516, 12246.364729
-657.401053, 5059.932357
9735.291952, 15430.481465
7075.677366, 7004.294367
359.268578, 6145.141360
-294.909229, 9770.038237
8433.257803, 2518.770808
-898.967045, 7336.961372
3500.549871, -12896.894470
2953.846384, -10650.576678
3573.210206, -3761.916305
3777.964997, -3389.249496
-6020.997984, -525.108523
8759.156575, 9640.640969
2380.800681, -8496.343094
-9672.394317, -8619.526562
8588.993245, 1923.737314
-1577.765833, 7821.648235
26.212538, 9249.697784
2236.221199, 10428.687217
354.153146, 9807.441296
7397.257396, 2307.212700
2.173173, 12293.656735
2252.310057, -8111.447982
9078.182192, 14999.550151
7012.273904, 7140.256277
2880.173277, -3778.821096
-418.442023, 11844.035094
2432.696701, -582.438459
2868.215026, -5598.722092
5029.537915, -9740.603702
4750.146911, -9450.924902
3794.561265, -13522.168669
8999.384402, 14647.478133
4052.969005, -8955.794162
4002.259464, -11101.982801
4776.520507, -11300.615659
1599.000483, -1265.483893
-20.374802, 9944.163970
8673.898714, 9245.776373
-6641.188381, 86.367823
2708.335556, -5862.853929
8050.637779, 12758.897470
-1571.490312, 9824.786870
1026.399337, 11664.301773
-5476.509348, 531.024195
2627.986389, -13238.611775
4692.745948, -11349.453325
-8914.050442, -7009.866264
2099.990669, -5437.933216
3601.640782, -10832.069632
2.529395, 6103.063157
2764.517577, -7992.698037
3865.187973, -7518.844923
2922.241835, -3846.692757
-10635.426570, -8334.113436
1516.325687, -6241.043586
-280.318911, 4166.900892
2135.107570, -13075.771723
-9972.690861, -13872.472151
1211.688701, -5793.315882
1532.503313, -8560.739328
5009.152945, -2651.444133
7581.624134, 11417.329611
2081.086133, -10347.079950
-2494.306322, 12116.586786
-6388.034118, -5521.921028
4124.987600, -10223.205285
-7089.409618, -4762.539328
-1207.026910, 6354.800057
2633.649566, -8308.226198
916.528179, -197.889336
1303.498706, -8222.569073
4104.409338, -7003.902446
-5689.592390, -709.441743
4417.351710, -7076.892998
2121.361315, -11039.784630
-152.022347, 3849.024742
3825.166122, -7411.073632
3314.401026, -13447.158115
8637.996606, 1554.438822
-163.277079, 6187.773755
9408.883726, 8567.272318
6701.064104, 1560.493692
738.515686, 3940.220093
7538.352717, 1846.361485
3307.991297, -13468.879712
-7039.992466, -5406.278455
-11718.028289, -13382.670364
1294.204247, -602.539904
-5543.136555, -5617.464435
9211.018609, 16006.707820
2173.671277, -7282.215170
-9654.795488, -14091.776978
-1918.278383, 10120.551717
-600.426157, 4210.363184
-8796.538834, -2135.103513
-162.198816, 13171.119894
-11235.920732, -13624.810544
660.463767, 12237.426693
2347.812621, -13487.490364
-12392.663747, -11052.734256
8573.484556, 8883.024282
138.074524, 3690.477734
2644.068383, -7174.724337
-6880.497074, 1120.797407
-10454.650902, -7089.410448
-5917.220889, 1353.847482
3084.500702, -6623.144259
-7681.384500, -3073.694668
543.146627, 6941.309424
856.580967, 5168.495542
9595.084203, 9361.793330
1445.734651, -7072.832204
1558.852411, -14220.826015
734.033561, -280.596002
2653.231812, -6890.791715
1437.146963, 4605.409114
2468.718943, 936.594692
-1471.383106, 6193.576526
787.321460, -7482.749921
-10058.780363, -14940.105742
1444.780397, -9545.460100
843.766329, 11429.852916
7393.720786, 8649.653818
-11501.213594, -14187.498924
672.548086, -14269.336486
-6340.580698, -6013.506544
8887.253020, 16179.265590
-1539.030791, 13415.170526
2484.564197, -7368.917544
-843.289001, 11524.004242
-11092.753552, -14001.740891
-334.178864, -10126.503059
2440.937912, -14415.338513
2597.057902, -8045.068143
-1006.962061, 5364.442363
748.228561, 12989.025251
2011.736467, 4239.608271
-4844.959081, 1845.282391
-10538.104584, -7129.045122
-12307.993784, -7398.629190
4587.032134, -10563.193516
-9941.522711, -7035.519547
-2115.473295, -3463.239535
1688.079058, -7717.799299
7936.723554, 507.091118
5440.574865, 9117.053968
1193.240382, 3887.350485
-10839.651001, -7088.032868
1165.831171, -5056.820129
492.234930, -6471.326043
1980.272986, -10000.103593
1870.967361, -7403.885524
1775.384474, -5384.262291
2980.285254, -7566.463996
-1600.952333, 13468.055090
9552.862951, 7635.039693
2596.394114, -14777.151426
-968.995940, -240.088597
1705.656795, -2518.043052
2634.316359, 1129.394055
1618.531123, 477.496450
3310.794748, -15676.808684
-6208.248404, 2221.013471
676.794994, 6518.745661
2405.724941, -4159.781795
3400.048860, -13064.979289
2114.860522, -15072.836733
-3633.099566, 6699.000929
-683.897178, 12253.859375
1830.856370, 12993.822180
810.486077, -11385.910460
1042.692600, -7649.025388
-6038.080951, -7060.877342
-6180.511341, -6300.979611
-490.284194, 12157.335032
1269.495307, -11894.309578
2905.272106, -12597.116487
7694.788906, 527.738458
-1043.555488, 2914.539392
1138.107033, -2955.289387
-7401.542723, 1585.329686
2793.084730, -2561.793519
-2530.947966, 10861.823028
-11788.292594, -14921.535920
1319.584110, -4695.937395
5432.985297, 1406.853560
5949.765418, 16030.020637
4544.014373, -1607.112115
-2192.832583, 5576.254608
-9770.122198, 9868.752943
3125.851409, -5595.400862
-5877.494809, -7630.564999
-5414.575718, -9783.601893
1599.750132, -4401.958474
-553.482953, 4408.279412
646.746164, -11977.148106
4029.577046, -10882.843855
2105.639260, -10157.462667
2138.277301, 11668.327916
-4156.614573, 12962.291032
3514.569823, -13097.766207
-10054.726997, -5866.770312
2470.007952, -3581.260599
7466.685039, 9756.644655
-5829.841615, -6829.349712
74.356819, 12164.549215
2826.684611, -3607.187077
6992.784083, 913.208957
-5819.436825, 2160.423292
2641.321348, -14601.038543
1098.345393, -6608.688145
6175.321802, 16106.937706
-10899.936807, -15271.189075
-833.501029, 2799.423586
-7768.888918, -3702.588691
1332.510884, -2570.111733
-6167.226451, -8394.867567
8752.403878, 7313.641994
212.497741, 11977.766426
-1321.754480, -7377.039754
2109.002573, -6492.796213
2387.618047, -14327.651103
-9647.476609, 8633.759669
3520.348279, -15403.345268
-2259.293156, 3777.374916
2282.432351, -11129.599786
-18583.912696, -9639.890111
4492.662905, 8742.702568
-623.336008, 4236.832161
92.630586, -13892.761905
-14522.029557, -1710.879369
6699.842487, 8960.848789
66.757818, -7092.344361
-257.887424, 14363.678820
3580.311409, 3872.939841
-9955.074715, 7672.756854
-1672.632085, 3527.348126
-6737.625865, -10383.144303
5871.382843, 6614.801721
479.364546, 4256.364785
8742.494218, 9906.966949
-6783.424860, 2032.395173
-774.409566, 5509.705772
5244.969438, 8808.083359
-365.830691, 14.463044
158.561759, 3710.281639
5896.293288, 14178.079190
1936.764155, -1917.988592
781.772274, 3484.186643
-15485.678368, -11012.651587
6330.593229, 8597.018490
5118.442500, 8455.598939
-19246.413491, -10737.872994
1059.674653, 13265.815983
-2226.679465, -6076.771188
-6743.149258, -7949.278649
-3925.224823, 12688.684011
-9783.057624, 7195.625757
36.831429, 13166.154315
-502.453204, -14329.469840
-2878.277564, 11487.379278
-1714.883948, -4962.902468
121.477745, -7676.598542
1810.361072, -6470.706090
-10329.045811, 7374.922380
-5198.120435, -5249.106629
-1142.542006, 13109.046532
-5979.760583, -6208.042685
8287.184476, 17372.823455
-5565.771875, -5096.541214
4904.423037, 8550.335562
-9674.681791, 6669.386869
437.027436, -15308.228192
-15151.786582, -3062.904131
-9366.557065, 1245.621734
-6409.627975, -11225.824329
3308.653951, -16128.878212
519.520188, -4704.790238
5603.822909, 2880.161106
-8994.798894, -675.375124
-4866.165285, 5676.934866
-398.665627, -11325.496148
1039.452792, -11950.748167
2655.160617, -5889.611955
-1960.666487, 6626.923100
-240.818836, -9876.736917
-3006.981382, -2515.304616
-7757.709709, -3045.282740
-7180.475836, -8557.801466
-7209.402349, 10098.456657
-3870.909770, -5943.908355
6867.181691, 9456.792291
-1900.141735, 4358.649901
4153.145094, 8920.552009
-2166.830715, 14181.292798
841.850719, 2655.666373
-907.757347, -6786.299042
-7721.064258, -3663.442237
2754.606370, 8105.860240
-5425.851664, 12573.424251
5241.001565, 15746.541026
-4983.725330, 11120.927888
1513.514254, 3376.617526
124.909125, -6771.891570
2523.112224, -15236.237393
-3343.183674, 4873.700380
-14104.337509, -14569.453475
-3014.640503, 3020.991547
4898.085510, 1019.448049
-2270.701466, -13108.969552
-15334.592438, -9859.228610
-6485.783596, -6307.806512
-11461.177565, 9919.564112
-10978.169437, 9995.810549
-1722.500801, 4046.983604
-3289.734471, -10553.438327
-14623.747424, -14257.247373
-5196.155436, -6702.300565
1438.194269, -10506.805407
-20.826098, -7146.919422
5799.291536, 9576.557777
-10843.189956, -5759.641666
-14866.912355, -7224.300092
-3231.051879, -8802.857725
-7637.950761, -10258.531198
1433.148587, -8540.911349
-20617.757163, -10873.463073
-1567.720779, 406.848917
-7646.441376, 539.583681
2559.374396, -6108.942487
985.873191, 13783.938928
-1726.596199, 11847.086822
-1505.224297, -9779.060145
-489.538431, 12000.274055
-381.325069, 3187.835023
-4709.229956, -12316.807954
6967.595778, 17256.977427
-690.703640, -7842.342076
-2746.288124, -6103.929557
-5801.354256, -6741.038481
-7811.328154, -2510.727412
6854.831249, 9359.977234
-2277.375815, -6542.541569
-1692.985410, 4424.347786
-4933.491931, -9143.258040
2375.205535, -3409.664174
-4997.749563, -7615.793410
-1451.423886, 4455.163706
-7970.596880, 2557.109618
-321.561465, 13815.495887
7103.836880, 1691.350545
-5829.173036, -9205.950252
-14693.415690, -1237.313252
1285.823272, 1959.146487
-1806.597998, -7470.123064
-1773.564235, 11102.013703
-2141.907687, 14936.958533
-15445.346230, -2849.429898
168.175200, 13733.587378
-5303.695823, -4553.151744
-3473.532096, -8638.170599
-7012.275875, -10051.104998
-6138.154808, -10079.705779
-8915.752214, 11556.940639
-3456.654325, -8389.732556
-13516.970594, -6741.177707
-5736.385273, 9971.312497
58.326280, 3417.837666
-7663.383810, -10459.809595
-6014.756826, -5038.735209
-13487.874978, -866.630034
-3954.787630, 3739.564648
-11945.545858, -5297.688321
-8596.552618, -10833.618262
5514.951006, 16845.018185
-11988.699135, -5464.474619
2327.442810, -5646.759579
-14182.007961, -662.698947
-4518.078804, -12998.314957
-6448.726392, 10043.364281
-21204.513454, -11192.910356
-5792.107416, 10287.974062
-5202.723524, 11493.080474
-2394.225014, -4895.904473
-4657.953742, 10768.351500
-6278.046221, 6473.237893
-3790.120690, -8986.905060
3232.194500, -13737.300610
-16387.543038, -7864.789833
1646.010895, 1706.207863
-8679.278988, 7841.759117
1448.899992, -1804.905742
5937.293169, -299.361038
-19981.753978, -11976.176072
-7640.859429, 7172.474936
-1403.487239, -2712.438047
-4640.560626, 3619.708042
-14528.579801, -7643.377081
-2231.638616, -8974.995301
-29.401210, -13283.932277
-1989.353910, 12711.134110
-6368.557343, 12263.477312
-14979.544846, -7573.335099
-7051.874110, -7604.765689
-4460.124022, -6575.552988
5237.051107, 794.618147
-2451.800685, 4501.647423
-6447.462287, -7711.929561
-9558.560245, 7905.013933
-2245.415895, 4735.404156
3078.300317, 1675.325971
-7595.147022, -7641.375123
-4854.369197, 12063.140715
-6886.729698, 12889.913813
1871.520697, 9858.860920
-10795.459610, 8896.633677
-10661.747961, -6007.389235
-11314.699552, -5230.117947
-5272.169834, -662.434211
-1304.494292, -9445.519596
-9597.447470, 7381.851559
1052.107809, -14753.157970
-2538.408455, -7118.870093
-2559.407351, 4874.975885
-3981.968389, -7822.748938
-1963.184635, 2375.191813
6220.569220, -488.526622
-2401.869224, -7110.389789
-2833.829814, 6389.441134
-1812.155771, 13453.226588
-5429.681119, 5338.675458
-8097.800243, 2058.512523
3107.337475, -2593.428711
-21779.817427, -10546.392111
-2062.632006, 11781.506434
3752.488138, 15790.427289
7064.313645, 6938.606521
416.854517, 7164.894925
2084.322414, 7631.119243
-1993.157436, -14995.312710
-17466.408297, -12723.280679
-1350.756773, 13434.405473
-2199.552473, -9225.458023
-8630.824098, 9425.300273
-10559.872368, 10584.399241
-1946.160197, 4304.342416
-18415.313202, -2211.934299
2210.855998, 11462.920948
-15336.044587, -13733.542740
-3509.463369, -3352.803089
-15364.555511, -687.217158
-1732.572384, -12076.752529
-4850.279521, 4841.351058
-2592.840119, -11472.931904
-6571.341783, -7484.847547
-3317.675506, 4879.348220
-20246.434137, -9768.775595
589.820184, -8134.821301
-5808.053332, -7759.247877
-10965.338873, -5618.612990
-12180.788130, -15376.165128
-1793.397806, 3856.149638
-1577.509934, -6791.487912
1645.317393, 11341.543129
791.427266, -7963.075130
-4946.451081, 11548.378277
-465.948654, 6980.382408
-7327.802686, 6650.723376
-5886.652804, -6821.361076
-15352.510714, -7150.909426
7554.750896, 6899.060732
-287.270395, 13657.919102
-4651.165918, -5614.802745
545.868484, -1205.249608
-178.540529, 9937.497379
-19984.709044, -9957.930538
-8101.130342, -10084.879733
-1.225979, -14512.092169
-4537.767408, -13733.086854
6441.496515, 16851.854576
988.667386, -11200.005012
-11988.615322, 1014.414754
-642.118498, 3105.571411
-7806.387295, 10277.238301
-544.332865, -1887.314629
-7228.689681, 6186.607235
-6175.682649, 13112.942895
-5483.784804, 13642.661530
-210.167706, -15154.225460
-10758.946493, 9012.344512
65.515871, 9950.793932
-17222.298779, -2309.824024
212.430718, -6100.609752
2819.503047, 8622.200526
-8782.856746, 6816.988652
-13160.651216, -4753.792660
-2597.549872, -13401.339655
-559.646021, 3353.919292
-18256.548592, -2501.872949
-15122.602568, -7205.083623
-1248.051310, -12193.371548
6138.670102, 10165.896402
-4606.754519, 11943.329583
-7926.393466, -11257.456155
-7131.748670, -5102.847742
-14059.459999, -14891.861399
-1952.869987, -12487.910697
-1962.042927, -15019.757705
-2854.950690, -3503.444701
8010.057314, 17766.562627
4860.805895, 7742.450036
-4079.720118, -6580.586899
-8033.401257, 9442.410156
-491.415614, 14271.975009
-1412.095606, -6474.179560
-8808.092002, 5929.858504
-1701.128104, -1165.683297
-6557.459600, -7664.030337
-7778.210479, 6885.192339
-2261.128518, 4322.701086
-3718.656793, -10582.270058
168.319715, -8775.548256
2351.434672, 1347.605155
3435.498610, 8845.972194
-4618.428937, -8783.710203
-6124.543290, 11449.566617
6.255390, 7053.837248
-8167.217545, 6983.972282
-7740.338872, 6266.089185
